Brand,Model,Body,Color,Fuel,Kilometers,Engine,Transmission,Price,Gov,Age_of_Car
Hyundai,Verna,Sedan,White,Benzine,89999,1500,Manual,85000.0,Qalyubia,11
Hyundai,Verna,Sedan,Gray,Benzine,89999,1600,Manual,122000.0,Cairo,11
Hyundai,Verna,Sedan,White,Natural Gas,39999,1600,Manual,100000.0,Cairo,11
Hyundai,Verna,Sedan,Blue- Navy Blue,Benzine,9999,1600,Manual,105000.0,Alexandria,11
Hyundai,Verna,Sedan,White,Benzine,139999,1600,Automatic,160000.0,Cairo,5
Hyundai,Verna,Sedan,Black,Benzine,39999,1600,Manual,82000.0,Gharbia,14
Hyundai,Verna,Sedan,White,Natural Gas,39999,1600,Manual,75000.0,Cairo,12
Hyundai,Verna,Sedan,White,Benzine,159999,1600,Manual,160000.0,Cairo,3
Hyundai,Verna,Sedan,White,Natural Gas,9999,1600,Manual,125000.0,Giza,9
Hyundai,Verna,Sedan,Silver,Benzine,200000,1600,Manual,78000.0,Cairo,15
Hyundai,Verna,Sedan,Gray,Benzine,139999,1600,Manual,125000.0,Dakahlia,7
Hyundai,Verna,Sedan,Other Color,Benzine,99999,1600,Manual,85000.0,Giza,12
Hyundai,Verna,Sedan,Gray,Benzine,179999,1600,Manual,117000.0,Cairo,7
Hyundai,Verna,Sedan,Silver,Benzine,19999,1600,Manual,82500.0,Qalyubia,13
Hyundai,Verna,Sedan,White,Benzine,9999,1600,Manual,95000.0,Cairo,9
Hyundai,Verna,Sedan,Red,Benzine,199999,1500,Manual,90000.0,Cairo,16
Hyundai,Verna,Sedan,White,Benzine,200000,1600,Manual,125000.0,Cairo,7
Hyundai,Verna,Sedan,White,Natural Gas,49999,1600,Manual,64000.0,Qalyubia,16
Hyundai,Verna,Sedan,White,Natural Gas,200000,1600,Manual,115000.0,Cairo,6
Hyundai,Verna,Sedan,White,Benzine,9999,1500,Manual,100000.0,Giza,9
Hyundai,Verna,Sedan,Gray,Benzine,69999,1600,Automatic,135000.0,Gharbia,8
Hyundai,Verna,Sedan,Black,Benzine,29999,1600,Manual,105000.0,Cairo,8
Hyundai,Verna,Sedan,Burgundy,Benzine,159999,1600,Manual,95000.0,Sohag,13
Hyundai,Verna,Sedan,White,Benzine,199999,1600,Manual,110000.0,Qalyubia,8
Hyundai,Verna,Sedan,White,Benzine,9999,1600,Automatic,65000.0,Dakahlia,15
Hyundai,Verna,Sedan,Blue- Navy Blue,Natural Gas,39999,1600,Manual,75000.0,Ismailia,14
Hyundai,Verna,Sedan,Gray,Benzine,99999,1600,Manual,135000.0,Giza,6
Hyundai,Verna,Sedan,White,Natural Gas,200000,1600,Manual,190000.0,Port Said,5
Hyundai,Verna,Sedan,Gray,Benzine,69999,1600,Manual,138000.0,Giza,10
Hyundai,Verna,Sedan,Silver,Benzine,89999,1600,Manual,95000.0,Gharbia,12
Hyundai,Verna,Sedan,Blue- Navy Blue,Benzine,19999,1600,Manual,92000.0,Monufia,10
Hyundai,Verna,Sedan,Other Color,Benzine,159999,1500,Manual,90000.0,Cairo,15
Hyundai,Verna,Sedan,Other Color,Benzine,79999,1600,Manual,122000.0,Monufia,9
Hyundai,Accent,Sedan,Black,Benzine,159999,1600,Automatic,161000.0,Giza,12
Hyundai,Accent,Sedan,Silver,Benzine,199999,1300,Manual,89700.0,Qena,14
Hyundai,Accent,Sedan,Gray,Benzine,159999,1500,Manual,80500.0,Giza,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,159999,1600,Automatic,172500.0,Cairo,10
Hyundai,Accent,Sedan,Silver,Benzine,19999,1300,Manual,86200.0,Giza,19
Hyundai,Accent,Sedan,Green,Benzine,200000,1300,Manual,65500.0,Cairo,19
Hyundai,Accent,Sedan,Red,Benzine,99999,1500,Automatic,212800.0,Minya,7
Hyundai,Accent,Sedan,Gold,Benzine,199999,1500,Manual,80500.0,Giza,20
Hyundai,Accent,Sedan,Red,Benzine,119999,1600,Automatic,212800.0,Cairo,9
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,179999,1300,Manual,103500.0,Alexandria,13
Hyundai,Accent,Sedan,Silver,Benzine,19999,1300,Manual,92000.0,Dakahlia,14
Hyundai,Accent,Sedan,Silver,Benzine,199999,1600,Automatic,230000.0,Alexandria,4
Hyundai,Accent,Sedan,Gold,Benzine,139999,1600,Automatic,189800.0,Giza,7
Hyundai,Accent,Sedan,Silver,Benzine,159999,1500,Automatic,294400.0,Cairo,5
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1300,Manual,77000.0,Suez,18
Hyundai,Accent,Sedan,Black,Benzine,119999,1600,Manual,189800.0,Sharqia,8
Hyundai,Accent,Sedan,Black,Benzine,139999,1600,Automatic,212800.0,Cairo,7
Hyundai,Accent,Sedan,Black,Benzine,9999,1600,Automatic,201200.0,Sharqia,9
Hyundai,Accent,Sedan,Gray,Benzine,200000,1600,Manual,86200.0,Alexandria,23
Hyundai,Accent,Sedan,Silver,Benzine,200000,1500,Manual,149500.0,Minya,11
Hyundai,Accent,Sedan,Red,Benzine,29999,1600,Automatic,368000.0,Cairo,2
Hyundai,Accent,Sedan,Gold,Benzine,200000,1500,Manual,79300.0,Kafr al-Sheikh,14
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,29999,1600,Manual,112700.0,Alexandria,11
Hyundai,Accent,Sedan,Other Color,Benzine,119999,1300,Manual,94300.0,Minya,20
Hyundai,Accent,Sedan,Gray,Benzine,179999,1600,Manual,178200.0,Alexandria,6
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,159999,1300,Manual,92000.0,Cairo,14
Hyundai,Accent,Sedan,Green,Benzine,179999,1300,Manual,73600.0,Cairo,20
Hyundai,Accent,Sedan,Gold,Benzine,39999,1600,Automatic,178200.0,Alexandria,8
Hyundai,Accent,Sedan,Silver,Benzine,89999,1600,Automatic,247200.0,Cairo,4
Hyundai,Accent,Sedan,Black,Benzine,9999,1500,Automatic,184000.0,Beheira,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,200000,1500,Automatic,94300.0,Alexandria,19
Hyundai,Accent,Sedan,Other Color,Benzine,69999,1600,Automatic,327800.0,Cairo,3
Hyundai,Accent,Sedan,Burgundy,Benzine,119999,1500,Manual,86200.0,Cairo,18
Hyundai,Accent,Sedan,Silver,Benzine,199999,1500,Manual,74800.0,Giza,19
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,19999,1300,Manual,97800.0,Ismailia,13
Hyundai,Accent,Sedan,Black,Benzine,19999,1600,Manual,166800.0,Giza,8
Hyundai,Accent,Sedan,Gold,Benzine,79999,1600,Automatic,230000.0,Alexandria,6
Hyundai,Accent,Sedan,Burgundy,Benzine,119999,1500,Manual,82800.0,Alexandria,19
Hyundai,Accent,Sedan,Gray,Benzine,200000,1600,Automatic,276000.0,Cairo,5
Hyundai,Accent,Sedan,Black,Benzine,49999,1600,Automatic,310500.0,Giza,2
Hyundai,Accent,Sedan,Silver,Benzine,119999,1600,Automatic,258800.0,Cairo,3
Hyundai,Accent,Sedan,Gold,Benzine,199999,1500,Manual,109200.0,Cairo,19
Hyundai,Accent,Sedan,Gray,Benzine,19999,1300,Manual,48300.0,Cairo,20
Hyundai,Accent,Sedan,Black,Benzine,199999,1600,Manual,178200.0,Cairo,9
Hyundai,Accent,Sedan,Gray,Benzine,99999,1600,Manual,178200.0,Alexandria,7
Hyundai,Accent,Sedan,Silver,Benzine,9999,1600,Automatic,350800.0,Suez,0
Hyundai,Accent,Sedan,Red,Benzine,159999,1600,Automatic,270200.0,Cairo,5
Hyundai,Accent,Sedan,Black,Benzine,19999,1600,Manual,189800.0,Sharqia,8
Hyundai,Accent,Sedan,Silver,Benzine,139999,1500,Manual,109200.0,Sohag,12
Hyundai,Accent,Sedan,Gray,Benzine,99999,1500,Manual,170200.0,Cairo,9
Hyundai,Accent,Sedan,Black,Benzine,119999,1600,Manual,182800.0,Alexandria,7
Hyundai,Accent,Sedan,Silver,Benzine,179999,1300,Manual,85100.0,Kafr al-Sheikh,13
Hyundai,Accent,Sedan,Red,Benzine,200000,1600,Manual,155200.0,Cairo,7
Hyundai,Accent,Sedan,Red,Benzine,200000,1500,Automatic,63200.0,Alexandria,21
Hyundai,Accent,Sedan,Silver,Natural Gas,199999,1300,Manual,86200.0,Giza,13
Hyundai,Accent,Sedan,Red,Benzine,200000,1300,Manual,66700.0,Giza,20
Hyundai,Accent,Sedan,Green,Benzine,79999,1500,Manual,74800.0,Cairo,18
Hyundai,Accent,Sedan,Black,Benzine,200000,1500,Manual,143800.0,Giza,9
Hyundai,Accent,Sedan,White,Natural Gas,200000,1500,Manual,66700.0,Suez,14
Hyundai,Accent,Sedan,Burgundy,Benzine,200000,1600,Manual,143800.0,Giza,12
Hyundai,Accent,Sedan,White,Benzine,9999,1600,Automatic,212800.0,Cairo,4
Hyundai,Accent,Sedan,Silver,Benzine,200000,1500,Automatic,97800.0,Monufia,20
Hyundai,Accent,Sedan,Black,Benzine,119999,1600,Automatic,184000.0,Kafr al-Sheikh,7
Hyundai,Accent,Sedan,White,Benzine,199999,1300,Manual,63200.0,Qalyubia,23
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,200000,1600,Manual,155200.0,Giza,8
Hyundai,Accent,Sedan,Silver,Benzine,139999,1600,Automatic,201200.0,Beni Suef,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,159999,1500,Manual,73600.0,Qalyubia,21
Hyundai,Accent,Sedan,Gray,Benzine,19999,1600,Automatic,287500.0,Cairo,3
Hyundai,Accent,Sedan,Green,Benzine,199999,1300,Manual,95500.0,Asyut,21
Hyundai,Accent,Sedan,Other Color,Benzine,29999,1300,Manual,74800.0,Suez,13
Hyundai,Accent,Sedan,White,Benzine,179999,1600,Automatic,258800.0,Sharqia,5
Hyundai,Accent,Sedan,Other Color,Benzine,29999,1600,Manual,166800.0,Alexandria,9
Hyundai,Accent,Sedan,Gray,Benzine,119999,1300,Manual,100000.0,Cairo,13
Hyundai,Accent,Sedan,Black,Benzine,119999,1500,Automatic,261100.00000000003,Alexandria,5
Hyundai,Accent,Sedan,Burgundy,Benzine,199999,1600,Automatic,201200.0,Cairo,7
Hyundai,Accent,Sedan,Other Color,Benzine,199999,1500,Manual,69000.0,Cairo,21
Hyundai,Accent,Sedan,White,Benzine,19999,1500,Automatic,103500.0,Dakahlia,19
Hyundai,Accent,Sedan,Red,Benzine,199999,1600,Automatic,172500.0,Monufia,8
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1500,Manual,87400.0,Fayoum,17
Hyundai,Accent,Sedan,Green,Benzine,19999,1500,Manual,97800.0,Monufia,19
Hyundai,Accent,Sedan,Green,Benzine,29999,1500,Manual,79300.0,Ismailia,21
Hyundai,Accent,Sedan,Red,Benzine,200000,1500,Manual,84000.0,Kafr al-Sheikh,19
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,19999,1500,Automatic,88500.0,Kafr al-Sheikh,13
Hyundai,Accent,Sedan,Red,Benzine,179999,1500,Manual,88500.0,Giza,19
Hyundai,Accent,Sedan,Silver,Benzine,200000,1300,Manual,73600.0,Cairo,18
Hyundai,Accent,Sedan,Silver,Benzine,200000,1500,Manual,74800.0,Qalyubia,19
Hyundai,Accent,Sedan,Silver,Benzine,199999,1500,Manual,74800.0,Suez,20
Hyundai,Accent,Sedan,White,Benzine,79999,1600,Automatic,258800.0,Gharbia,4
Hyundai,Accent,Sedan,Black,Benzine,159999,1300,Manual,138000.0,Cairo,12
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,29999,1300,Manual,74800.0,Giza,18
Hyundai,Accent,Sedan,Silver,Benzine,89999,1600,Automatic,241500.0,Cairo,7
Hyundai,Accent,Sedan,Green,Natural Gas,39999,1300,Automatic,87400.0,Ismailia,13
Hyundai,Accent,Sedan,Silver,Benzine,200000,1600,Automatic,253000.0,Cairo,4
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,139999,1600,Automatic,207000.0,Cairo,8
Hyundai,Accent,Sedan,White,Benzine,119999,1600,Automatic,262200.0,Cairo,4
Hyundai,Accent,Sedan,Silver,Benzine,139999,1600,Automatic,201200.0,Alexandria,8
Hyundai,Accent,Sedan,Burgundy,Benzine,69999,1600,Manual,235800.0,Cairo,8
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1300,Manual,78200.0,Ismailia,19
Hyundai,Accent,Sedan,Yellow,Benzine,9999,1300,Manual,86200.0,Cairo,19
Hyundai,Accent,Sedan,Gray,Benzine,9999,1500,Manual,66700.0,Giza,20
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1500,Manual,83400.0,Dakahlia,19
Hyundai,Accent,Sedan,Black,Benzine,19999,1600,Automatic,188600.0,Monufia,11
Hyundai,Accent,Sedan,Gold,Benzine,199999,1500,Automatic,149500.0,Cairo,9
Hyundai,Accent,Sedan,Other Color,Benzine,39999,1500,Manual,43700.0,Matruh,20
Hyundai,Accent,Sedan,Silver,Benzine,179999,1600,Automatic,172500.0,Alexandria,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,159999,1600,Manual,155200.0,Beheira,12
Hyundai,Accent,Sedan,Silver,Benzine,159999,1600,Automatic,241500.0,Sharqia,3
Hyundai,Accent,Sedan,Other Color,Benzine,159999,1600,Automatic,149500.0,Cairo,10
Hyundai,Accent,Sedan,Brown,Benzine,89999,1600,Automatic,264500.0,Qena,5
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,159999,1600,Automatic,184000.0,Beheira,11
Hyundai,Accent,Sedan,Silver,Benzine,199999,1600,Manual,143800.0,Giza,9
Hyundai,Accent,Sedan,Gold,Benzine,179999,1600,Manual,78200.0,Asyut,19
Hyundai,Accent,Sedan,Orange,Benzine,119999,1600,Manual,132200.0,Cairo,9
Hyundai,Accent,Sedan,Silver,Benzine,69999,1600,Automatic,276000.0,Giza,3
Hyundai,Accent,Sedan,Silver,Benzine,19999,1600,Automatic,322000.0,Cairo,1
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,119999,1300,Manual,80500.0,Damietta,19
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1300,Manual,86200.0,Damietta,13
Hyundai,Accent,Sedan,White,Benzine,200000,1500,Manual,71300.0,Cairo,14
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,99999,1600,Automatic,163300.0,Minya,11
Hyundai,Accent,Sedan,Black,Benzine,9999,1600,Manual,166800.0,Sharqia,8
Hyundai,Accent,Sedan,Gray,Benzine,89999,1600,Manual,126500.0,Ismailia,9
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,139999,1600,Automatic,276000.0,Cairo,5
Hyundai,Accent,Sedan,Silver,Benzine,200000,1300,Manual,80500.0,Gharbia,15
Hyundai,Accent,Sedan,Red,Benzine,159999,1600,Automatic,207000.0,Giza,7
Hyundai,Accent,Sedan,Gray,Benzine,199999,1300,Manual,92000.0,Asyut,20
Hyundai,Accent,Sedan,Gray,Benzine,179999,1600,Manual,166800.0,Cairo,11
Hyundai,Accent,Sedan,White,Benzine,199999,1300,Manual,69000.0,Cairo,13
Hyundai,Accent,Sedan,Burgundy,Benzine,29999,1300,Manual,71300.0,Giza,21
Hyundai,Accent,Sedan,Other Color,Benzine,139999,1600,Manual,149500.0,Qalyubia,11
Hyundai,Accent,Sedan,Other Color,Benzine,159999,1600,Manual,164400.0,Cairo,10
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1600,Manual,51800.0,Cairo,21
Hyundai,Accent,Sedan,Silver,Benzine,29999,1300,Manual,138000.0,Cairo,13
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1500,Manual,63200.0,Ismailia,20
Hyundai,Accent,Sedan,Yellow,Natural Gas,200000,1500,Manual,55200.0,Ismailia,21
Hyundai,Accent,Sedan,Gray,Benzine,19999,1600,Automatic,363400.0,Cairo,1
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,39999,1600,Automatic,180600.0,Cairo,8
Hyundai,Accent,Sedan,Burgundy,Benzine,9999,1300,Manual,48300.0,Giza,16
Hyundai,Accent,Sedan,White,Benzine,159999,1500,Manual,90800.0,Giza,20
Hyundai,Accent,Sedan,Gray,Benzine,79999,1500,Automatic,345000.0,Cairo,1
Hyundai,Accent,Sedan,White,Benzine,199999,1300,Manual,66700.0,Ismailia,20
Hyundai,Accent,Sedan,Other Color,Benzine,159999,1600,Automatic,230000.0,Monufia,10
Hyundai,Accent,Sedan,Silver,Benzine,139999,1600,Automatic,212800.0,Red Sea,4
Hyundai,Accent,Sedan,Green,Benzine,39999,1500,Manual,57500.0,Giza,25
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,179999,1600,Automatic,212800.0,Fayoum,7
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,119999,1600,Manual,149500.0,Alexandria,10
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,19999,1300,Manual,88500.0,Kafr al-Sheikh,13
Hyundai,Accent,Sedan,White,Benzine,69999,1500,Automatic,97800.0,Qalyubia,13
Hyundai,Accent,Sedan,Red,Benzine,99999,1600,Automatic,281800.0,Cairo,4
Hyundai,Accent,Sedan,Black,Benzine,139999,1600,Automatic,189800.0,Cairo,8
Hyundai,Accent,Sedan,Black,Benzine,179999,1600,Automatic,166800.0,Cairo,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,19999,1600,Automatic,161000.0,Fayoum,10
Hyundai,Accent,Sedan,Gold,Benzine,200000,1500,Manual,57500.0,Minya,21
Hyundai,Accent,Sedan,White,Natural Gas,19999,1300,Manual,86200.0,Port Said,18
Hyundai,Accent,Sedan,Gray,Benzine,99999,1600,Automatic,195500.0,Cairo,8
Hyundai,Accent,Sedan,Green,Benzine,200000,1300,Manual,66700.0,Beni Suef,20
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1500,Manual,77000.0,Cairo,19
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1600,Automatic,166800.0,Minya,8
Hyundai,Accent,Sedan,Silver,Benzine,29999,1300,Manual,79300.0,Damietta,13
Hyundai,Accent,Sedan,Burgundy,Benzine,69999,1600,Automatic,224200.0,Cairo,3
Hyundai,Accent,Sedan,Red,Benzine,200000,1600,Manual,89700.0,Giza,11
Hyundai,Accent,Sedan,Burgundy,Benzine,19999,1500,Manual,74800.0,Monufia,21
Hyundai,Accent,Sedan,White,Benzine,119999,1600,Automatic,264500.0,Cairo,4
Hyundai,Accent,Sedan,White,Natural Gas,69999,1500,Manual,69000.0,Suez,18
Hyundai,Accent,Sedan,White,Natural Gas,99999,1500,Manual,59800.0,Suez,14
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1300,Manual,103500.0,Sharqia,13
Hyundai,Accent,Sedan,Green,Benzine,19999,1300,Manual,69000.0,Dakahlia,20
Hyundai,Accent,Sedan,Silver,Benzine,159999,1600,Automatic,198900.0,Cairo,7
Hyundai,Accent,Sedan,Silver,Benzine,29999,1300,Manual,71300.0,Ismailia,19
Hyundai,Accent,Sedan,Black,Benzine,159999,1600,Manual,165600.0,Cairo,8
Hyundai,Accent,Sedan,Black,Benzine,200000,1600,Manual,169100.0,Alexandria,7
Hyundai,Accent,Sedan,Silver,Benzine,199999,1500,Manual,86200.0,Cairo,21
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,200000,1300,Manual,78200.0,Dakahlia,13
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1500,Manual,82800.0,Giza,20
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1500,Manual,82800.0,Kafr al-Sheikh,20
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1600,Manual,11500.0,Qena,9
Hyundai,Accent,Sedan,Other Color,Natural Gas,9999,1300,Manual,46000.0,Ismailia,19
Hyundai,Accent,Sedan,Gold,Benzine,199999,1600,Manual,161000.0,Alexandria,9
Hyundai,Accent,Sedan,Green,Benzine,200000,1500,Manual,74800.0,Ismailia,13
Hyundai,Accent,Sedan,Black,Benzine,199999,1600,Manual,178200.0,Cairo,8
Hyundai,Accent,Sedan,Other Color,Benzine,139999,1500,Automatic,63200.0,Port Said,23
Hyundai,Accent,Sedan,Silver,Benzine,19999,1300,Manual,61000.0,Monufia,19
Hyundai,Accent,Sedan,White,Benzine,9999,1500,Automatic,86200.0,Giza,13
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1300,Manual,89700.0,Red Sea,13
Hyundai,Accent,Sedan,Other Color,Benzine,39999,1300,Manual,74800.0,Fayoum,13
Hyundai,Accent,Sedan,Gold,Benzine,19999,1300,Manual,84000.0,Ismailia,20
Hyundai,Accent,Sedan,Brown,Benzine,179999,1600,Automatic,230000.0,Qalyubia,4
Hyundai,Accent,Sedan,Red,Benzine,19999,1600,Automatic,339200.0,Minya,1
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1600,Manual,82800.0,Dakahlia,19
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1600,Automatic,181700.0,Dakahlia,8
Hyundai,Accent,Sedan,Gray,Benzine,119999,1600,Manual,178200.0,Giza,6
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,139999,1600,Automatic,281800.0,Cairo,3
Hyundai,Accent,Sedan,Beige,Benzine,139999,1300,Manual,92000.0,Cairo,13
Hyundai,Accent,Sedan,White,Benzine,200000,1500,Manual,28800.0,Sharqia,21
Hyundai,Accent,Sedan,Black,Benzine,200000,1600,Manual,126500.0,Giza,8
Hyundai,Accent,Sedan,Gray,Benzine,159999,1300,Manual,84000.0,Ismailia,15
Hyundai,Accent,Sedan,Black,Benzine,89999,1600,Automatic,287500.0,Dakahlia,3
Hyundai,Accent,Sedan,Beige,Benzine,119999,1300,Manual,80500.0,Giza,20
Hyundai,Accent,Sedan,Green,Benzine,119999,1500,Manual,74800.0,Luxor,19
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1300,Manual,88500.0,Red Sea,19
Hyundai,Accent,Sedan,Red,Benzine,29999,1500,Manual,69000.0,Gharbia,19
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,29999,1600,Automatic,345000.0,Cairo,2
Hyundai,Accent,Sedan,Gray,Benzine,9999,1300,Manual,155200.0,Alexandria,9
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,179999,1600,Manual,147200.0,Alexandria,11
Hyundai,Accent,Sedan,Other Color,Benzine,179999,1600,Manual,80500.0,Monufia,18
Hyundai,Accent,Sedan,Silver,Benzine,119999,1300,Manual,95500.0,Matruh,13
Hyundai,Accent,Sedan,Black,Benzine,200000,1600,Automatic,201200.0,Gharbia,7
Hyundai,Accent,Sedan,Burgundy,Benzine,159999,1600,Automatic,287500.0,Giza,3
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1600,Manual,155200.0,Cairo,9
Hyundai,Accent,Sedan,Black,Benzine,119999,1600,Automatic,224200.0,Qalyubia,4
Hyundai,Accent,Sedan,Red,Benzine,19999,1300,Manual,86200.0,Cairo,14
Hyundai,Accent,Sedan,Green,Benzine,29999,1500,Manual,74800.0,Cairo,19
Hyundai,Accent,Sedan,Other Color,Benzine,159999,1600,Automatic,175900.0,Cairo,9
Hyundai,Accent,Sedan,Black,Benzine,200000,1500,Manual,48300.0,Cairo,22
Hyundai,Accent,Sedan,Yellow,Benzine,99999,1600,Manual,65500.0,Alexandria,21
Hyundai,Accent,Sedan,Silver,Benzine,119999,1500,Manual,78200.0,Sharqia,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,200000,1300,Manual,63200.0,Cairo,19
Hyundai,Accent,Sedan,Silver,Benzine,200000,1300,Manual,63200.0,Alexandria,20
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1500,Manual,86200.0,Giza,20
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1600,Automatic,201200.0,Ismailia,7
Hyundai,Accent,Sedan,White,Benzine,200000,1500,Automatic,74800.0,Giza,19
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,9999,1600,Manual,138000.0,Beni Suef,8
Hyundai,Accent,Sedan,Red,Benzine,29999,1600,Manual,149500.0,South Sinai,11
Hyundai,Accent,Sedan,Silver,Benzine,159999,1500,Automatic,103500.0,Cairo,18
Hyundai,Accent,Sedan,Gold,Benzine,200000,1300,Manual,82800.0,Giza,16
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1600,Automatic,33900.0,Giza,1
Hyundai,Accent,Sedan,Silver,Benzine,9999,1500,Manual,79300.0,Fayoum,20
Hyundai,Accent,Sedan,Black,Benzine,89999,1600,Automatic,256399.99999999997,Alexandria,3
Hyundai,Accent,Sedan,Gray,Benzine,159999,1600,Automatic,207000.0,Cairo,5
Hyundai,Accent,Sedan,Red,Benzine,49999,1300,Manual,111500.0,Sharqia,13
Hyundai,Accent,Sedan,Burgundy,Benzine,200000,1300,Manual,86200.0,Kafr al-Sheikh,19
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,9999,1600,Manual,155200.0,Asyut,9
Hyundai,Accent,Sedan,White,Benzine,29999,1500,Manual,69000.0,Cairo,19
Hyundai,Accent,Sedan,Other Color,Benzine,139999,1600,Automatic,161000.0,Alexandria,7
Hyundai,Accent,Sedan,Red,Benzine,9999,1300,Manual,74800.0,Ismailia,19
Hyundai,Accent,Sedan,Silver,Benzine,139999,1600,Manual,172500.0,Alexandria,9
Hyundai,Accent,Sedan,White,Benzine,19999,1500,Automatic,80500.0,Cairo,23
Hyundai,Accent,Sedan,Red,Benzine,59999,1300,Manual,103500.0,Alexandria,13
Hyundai,Accent,Sedan,Other Color,Benzine,139999,1600,Automatic,212800.0,Cairo,9
Hyundai,Accent,Sedan,Silver,Benzine,119999,1300,Manual,64400.00000000001,Cairo,19
Hyundai,Accent,Sedan,Other Color,Benzine,89999,1300,Automatic,345000.0,Giza,3
Hyundai,Accent,Sedan,Gray,Benzine,19999,1600,Automatic,385200.0,Cairo,0
Hyundai,Accent,Sedan,Red,Benzine,99999,1600,Automatic,221900.0,Qalyubia,7
Hyundai,Accent,Sedan,Yellow,Benzine,200000,1500,Manual,66700.0,Cairo,20
Hyundai,Accent,Sedan,Other Color,Benzine,119999,1300,Manual,84000.0,Giza,14
Hyundai,Accent,Sedan,Other Color,Benzine,19999,1500,Manual,89700.0,Giza,20
Hyundai,Accent,Sedan,Green,Benzine,19999,1300,Manual,64400.00000000001,Fayoum,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,19999,1500,Manual,74800.0,Cairo,21
Hyundai,Accent,Sedan,Silver,Benzine,9999,1300,Manual,57500.0,Cairo,21
Hyundai,Accent,Sedan,Burgundy,Benzine,19999,1300,Manual,69000.0,Suez,20
Hyundai,Accent,Sedan,Gold,Benzine,179999,1600,Manual,74800.0,Cairo,20
Hyundai,Accent,Sedan,Gray,Benzine,29999,1600,Manual,212800.0,Giza,7
Hyundai,Accent,Sedan,Silver,Benzine,200000,1600,Automatic,195500.0,Giza,7
Hyundai,Accent,Sedan,Other Color,Benzine,200000,1300,Manual,72500.0,Dakahlia,20
Hyundai,Accent,Sedan,Red,Benzine,119999,1600,Automatic,235800.0,Gharbia,4
Hyundai,Accent,Sedan,Red,Benzine,200000,1300,Manual,74800.0,Cairo,20
Hyundai,Accent,Sedan,Silver,Benzine,9999,1600,Manual,195500.0,Cairo,7
Hyundai,Accent,Sedan,Black,Benzine,119999,1500,Automatic,253000.0,Alexandria,5
Hyundai,Accent,Sedan,Other Color,Benzine,9999,1500,Manual,8100.0,Fayoum,19
Hyundai,Accent,Sedan,Gold,Benzine,199999,1600,Manual,151800.0,Gharbia,8
Hyundai,Accent,Sedan,Gray,Benzine,19999,1600,Manual,97800.0,Kafr al-Sheikh,14
